#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Dew Point , °C"
486,01/29/2025 19:15:00,0.366,24.386,14.9,-3.99
487,01/29/2025 19:16:00,0.366,24.362,14.95,-3.97
488,01/29/2025 19:17:00,0.369,24.334,14.96,-3.97
489,01/29/2025 19:18:00,0.366,24.32,14.93,-4.01
490,01/29/2025 19:19:00,0.366,24.29,14.92,-4.05
491,01/29/2025 19:20:00,0.366,24.273,14.88,-4.1
492,01/29/2025 19:21:00,0.366,24.258,14.9,-4.09
493,01/29/2025 19:22:00,0.366,24.232,14.87,-4.14
494,01/29/2025 19:23:00,0.366,24.22,14.88,-4.14
495,01/29/2025 19:24:00,0.366,24.204,14.94,-4.1
496,01/29/2025 19:25:00,0.366,24.165,14.85,-4.21
497,01/29/2025 19:26:00,0.366,24.16,14.87,-4.2
498,01/29/2025 19:27:00,0.369,24.147,14.81,-4.26
499,01/29/2025 19:28:00,0.366,24.103,14.8,-4.31
500,01/29/2025 19:29:00,0.369,24.094,14.86,-4.26
501,01/29/2025 19:30:00,0.366,24.077,14.81,-4.31
502,01/29/2025 19:31:00,0.366,24.058,14.79,-4.35
503,01/29/2025 19:32:00,0.366,24.029,14.81,-4.35
504,01/29/2025 19:33:00,0.363,24.012,14.76,-4.41
505,01/29/2025 19:34:00,0.366,23.985,14.73,-4.46
506,01/29/2025 19:35:00,0.369,23.973,14.76,-4.44
507,01/29/2025 19:36:00,0.366,23.958,14.76,-4.45
508,01/29/2025 19:37:00,0.369,23.93,14.78,-4.46
509,01/29/2025 19:38:00,0.369,23.909,14.76,-4.5
510,01/29/2025 19:39:00,0.366,23.88,14.77,-4.51
511,01/29/2025 19:40:00,0.369,23.863,14.76,-4.53
512,01/29/2025 19:41:00,0.366,23.85,14.82,-4.49
513,01/29/2025 19:42:00,0.366,23.824,14.77,-4.55
514,01/29/2025 19:43:00,0.369,23.802,14.8,-4.54
515,01/29/2025 19:44:00,0.366,23.784,14.78,-4.57
516,01/29/2025 19:45:00,0.366,23.766,14.83,-4.55
517,01/29/2025 19:46:00,0.366,23.734,14.78,-4.62
518,01/29/2025 19:47:00,0.369,23.708,14.81,-4.61
519,01/29/2025 19:48:00,0.369,23.692,14.83,-4.6
520,01/29/2025 19:49:00,0.369,23.669,14.77,-4.68
521,01/29/2025 19:50:00,0.369,23.647,14.76,-4.7
522,01/29/2025 19:51:00,0.366,23.626,14.79,-4.69
523,01/29/2025 19:52:00,0.366,23.617,14.79,-4.7
524,01/29/2025 19:53:00,0.366,23.593,14.75,-4.76
525,01/29/2025 19:54:00,0.366,23.581,14.78,-4.74
526,01/29/2025 19:55:00,0.369,23.569,14.81,-4.72
527,01/29/2025 19:56:00,0.369,23.551,14.78,-4.77
528,01/29/2025 19:57:00,0.366,23.54,14.84,-4.72
529,01/29/2025 19:58:00,0.366,23.524,14.91,-4.67
530,01/29/2025 19:59:00,0.366,23.505,14.82,-4.76
531,01/29/2025 20:00:00,0.366,23.496,14.85,-4.74
532,01/29/2025 20:01:00,0.369,23.48,14.82,-4.78
533,01/29/2025 20:02:00,0.366,23.465,14.84,-4.78
534,01/29/2025 20:03:00,0.369,23.448,14.82,-4.81
535,01/29/2025 20:04:00,0.366,23.429,14.87,-4.78
536,01/29/2025 20:05:00,0.366,23.417,14.91,-4.75
537,01/29/2025 20:06:00,0.366,23.4,14.92,-4.75
538,01/29/2025 20:07:00,0.366,23.379,14.9,-4.8
539,01/29/2025 20:08:00,0.369,23.367,14.94,-4.77
540,01/29/2025 20:09:00,0.366,23.342,14.96,-4.77
541,01/29/2025 20:10:00,0.363,23.33,14.97,-4.77
542,01/29/2025 20:11:00,0.363,23.319,14.94,-4.81
543,01/29/2025 20:12:00,0.366,23.304,14.98,-4.78
544,01/29/2025 20:13:00,0.366,23.289,15.01,-4.76
545,01/29/2025 20:14:00,0.366,23.271,15.01,-4.78
546,01/29/2025 20:15:00,0.366,23.256,15.01,-4.79
547,01/29/2025 20:16:00,0.363,23.226,15.01,-4.82
548,01/29/2025 20:17:00,0.363,23.21,14.95,-4.88
549,01/29/2025 20:18:00,0.366,23.202,14.95,-4.89
550,01/29/2025 20:19:00,0.366,23.186,14.98,-4.88
551,01/29/2025 20:20:00,0.366,23.171,15.01,-4.86
552,01/29/2025 20:21:00,0.363,23.156,15.01,-4.87
553,01/29/2025 20:22:00,0.366,23.142,15.09,-4.82
554,01/29/2025 20:23:00,0.366,23.124,15.03,-4.89
555,01/29/2025 20:24:00,0.363,23.111,15.04,-4.88
556,01/29/2025 20:25:00,0.366,23.096,15.02,-4.91
557,01/29/2025 20:26:00,0.363,23.082,15.07,-4.88
558,01/29/2025 20:27:00,0.366,23.069,15.03,-4.92
559,01/29/2025 20:28:00,0.366,23.052,15.08,-4.89
560,01/29/2025 20:29:00,0.366,23.037,15.1,-4.89
561,01/29/2025 20:30:00,0.369,23.025,15.13,-4.87
562,01/29/2025 20:31:00,0.366,23.012,15.08,-4.92
563,01/29/2025 20:32:00,0.366,22.992,15.08,-4.94
564,01/29/2025 20:33:00,0.363,22.977,15.1,-4.94
565,01/29/2025 20:34:00,0.366,22.968,15.08,-4.96
566,01/29/2025 20:35:00,0.366,22.952,15.1,-4.96
567,01/29/2025 20:36:00,0.366,22.941,15.07,-5.0
568,01/29/2025 20:37:00,0.366,22.92,15.09,-4.99
569,01/29/2025 20:38:00,0.363,22.907,15.11,-4.99
570,01/29/2025 20:39:00,0.363,22.892,15.09,-5.01
571,01/29/2025 20:40:00,0.363,22.875,15.15,-4.97
572,01/29/2025 20:41:00,0.363,22.857,15.17,-4.97
573,01/29/2025 20:42:00,0.363,22.839,15.12,-5.03
574,01/29/2025 20:43:00,0.363,22.826,15.11,-5.05
575,01/29/2025 20:44:00,0.36,22.814,15.1,-5.06
576,01/29/2025 20:45:00,0.363,22.805,15.22,-4.97
577,01/29/2025 20:46:00,0.36,22.79,15.15,-5.04
578,01/29/2025 20:47:00,0.36,22.772,15.12,-5.08
579,01/29/2025 20:48:00,0.36,22.76,15.13,-5.08
580,01/29/2025 20:49:00,0.36,22.746,15.16,-5.07
581,01/29/2025 20:50:00,0.36,22.737,15.19,-5.05
582,01/29/2025 20:51:00,0.357,22.715,15.21,-5.05
583,01/29/2025 20:52:00,0.36,22.698,15.21,-5.06
584,01/29/2025 20:53:00,0.357,22.683,15.15,-5.13
585,01/29/2025 20:54:00,0.357,22.664,15.21,-5.09
586,01/29/2025 20:55:00,0.357,22.647,15.15,-5.16
587,01/29/2025 20:56:00,0.357,22.628,15.16,-5.17
588,01/29/2025 20:57:00,0.357,22.613,15.17,-5.16
589,01/29/2025 20:58:00,0.357,22.599,15.17,-5.17
590,01/29/2025 20:59:00,0.36,22.582,15.22,-5.15
591,01/29/2025 21:00:00,0.36,22.559,15.14,-5.23
592,01/29/2025 21:01:00,0.36,22.547,15.19,-5.2
593,01/29/2025 21:02:00,0.36,22.531,15.15,-5.25
594,01/29/2025 21:03:00,0.357,22.516,15.14,-5.27
595,01/29/2025 21:04:00,0.357,22.502,15.17,-5.26
596,01/29/2025 21:05:00,0.36,22.492,15.15,-5.28
597,01/29/2025 21:06:00,0.36,22.48,15.15,-5.29
598,01/29/2025 21:07:00,0.36,22.465,15.17,-5.29
599,01/29/2025 21:08:00,0.36,22.454,15.14,-5.32
600,01/29/2025 21:09:00,0.36,22.45,15.17,-5.3
601,01/29/2025 21:10:00,0.36,22.438,15.18,-5.3
602,01/29/2025 21:11:00,0.36,22.43,15.15,-5.33
603,01/29/2025 21:12:00,0.36,22.424,15.17,-5.32
604,01/29/2025 21:13:00,0.36,22.4,15.18,-5.33
605,01/29/2025 21:14:00,0.36,22.388,15.28,-5.26
606,01/29/2025 21:15:00,0.36,22.373,15.23,-5.31
607,01/29/2025 21:16:00,0.36,22.358,15.23,-5.32
608,01/29/2025 21:17:00,0.36,22.347,15.3,-5.26
609,01/29/2025 21:18:00,0.36,22.33,15.38,-5.21
610,01/29/2025 21:19:00,0.36,22.32,15.43,-5.18
611,01/29/2025 21:20:00,0.36,22.284,15.43,-5.21
612,01/29/2025 21:21:00,0.357,22.279,15.49,-5.16
613,01/29/2025 21:22:00,0.357,22.267,15.47,-5.18
614,01/29/2025 21:23:00,0.357,22.246,15.56,-5.12
615,01/29/2025 21:24:00,0.36,22.227,15.64,-5.07
616,01/29/2025 21:25:00,0.36,22.216,15.6,-5.12
617,01/29/2025 21:26:00,0.357,22.192,15.72,-5.04
618,01/29/2025 21:27:00,0.36,22.185,15.77,-5.0
619,01/29/2025 21:28:00,0.357,22.172,15.75,-5.03
620,01/29/2025 21:29:00,0.36,22.161,15.78,-5.01
621,01/29/2025 21:30:00,0.357,22.146,15.79,-5.01
622,01/29/2025 21:31:00,0.357,22.133,15.81,-5.01
623,01/29/2025 21:32:00,0.36,22.13,15.84,-4.99
624,01/29/2025 21:33:00,0.36,22.106,15.92,-4.94
625,01/29/2025 21:34:00,0.36,22.088,15.9,-4.97
626,01/29/2025 21:35:00,0.36,22.076,15.96,-4.92
627,01/29/2025 21:36:00,0.36,22.047,15.98,-4.94
628,01/29/2025 21:37:00,0.36,22.043,15.99,-4.93
629,01/29/2025 21:38:00,0.36,22.024,15.99,-4.94
630,01/29/2025 21:39:00,0.36,22.01,16.11,-4.85
631,01/29/2025 21:40:00,0.36,21.997,16.08,-4.89
632,01/29/2025 21:41:00,0.36,21.983,16.08,-4.9
633,01/29/2025 21:42:00,0.36,21.971,16.08,-4.91
634,01/29/2025 21:43:00,0.36,21.955,16.07,-4.94
635,01/29/2025 21:44:00,0.357,21.938,16.18,-4.86
636,01/29/2025 21:45:00,0.357,21.916,16.22,-4.84
637,01/29/2025 21:46:00,0.357,21.902,16.2,-4.87
638,01/29/2025 21:47:00,0.357,21.871,16.24,-4.87
639,01/29/2025 21:48:00,0.354,21.862,16.2,-4.9
640,01/29/2025 21:49:00,0.357,21.85,16.25,-4.87
641,01/29/2025 21:50:00,0.357,21.843,16.26,-4.87
642,01/29/2025 21:51:00,0.357,21.825,16.3,-4.85
643,01/29/2025 21:52:00,0.357,21.807,16.29,-4.87
644,01/29/2025 21:53:00,0.357,21.787,16.29,-4.89
645,01/29/2025 21:54:00,0.357,21.774,16.29,-4.9
646,01/29/2025 21:55:00,0.36,21.759,16.37,-4.85
647,01/29/2025 21:56:00,0.357,21.738,16.34,-4.89
648,01/29/2025 21:57:00,0.357,21.717,16.37,-4.88
649,01/29/2025 21:58:00,0.354,21.702,16.35,-4.91
650,01/29/2025 21:59:00,0.357,21.686,16.35,-4.92
651,01/29/2025 22:00:00,0.357,21.656,16.32,-4.97
652,01/29/2025 22:01:00,0.357,21.643,16.31,-4.99
653,01/29/2025 22:02:00,0.357,21.635,16.38,-4.94
654,01/29/2025 22:03:00,0.36,21.619,16.35,-4.98
655,01/29/2025 22:04:00,0.357,21.596,16.38,-4.97
656,01/29/2025 22:05:00,0.36,21.577,16.31,-5.04
657,01/29/2025 22:06:00,0.357,21.562,16.33,-5.04
658,01/29/2025 22:07:00,0.357,21.547,16.34,-5.04
659,01/29/2025 22:08:00,0.357,21.529,16.34,-5.05
660,01/29/2025 22:09:00,0.354,21.511,16.36,-5.06
661,01/29/2025 22:10:00,0.354,21.49,16.34,-5.09
662,01/29/2025 22:11:00,0.357,21.467,16.36,-5.09
663,01/29/2025 22:12:00,0.357,21.443,16.36,-5.11
664,01/29/2025 22:13:00,0.357,21.419,16.44,-5.07
665,01/29/2025 22:14:00,0.357,21.396,16.4,-5.12
666,01/29/2025 22:15:00,0.357,21.375,16.44,-5.1
667,01/29/2025 22:16:00,0.357,21.353,16.38,-5.16
668,01/29/2025 22:17:00,0.354,21.329,16.38,-5.18
669,01/29/2025 22:18:00,0.354,21.307,16.41,-5.18
670,01/29/2025 22:19:00,0.357,21.29,16.41,-5.19
671,01/29/2025 22:20:00,0.354,21.271,16.41,-5.21
672,01/29/2025 22:21:00,0.357,21.246,16.44,-5.21
673,01/29/2025 22:22:00,0.354,21.232,16.47,-5.19
674,01/29/2025 22:23:00,0.354,21.214,16.45,-5.22
675,01/29/2025 22:24:00,0.354,21.192,16.53,-5.18
676,01/29/2025 22:25:00,0.354,21.165,16.5,-5.22
677,01/29/2025 22:26:00,0.357,21.143,16.5,-5.24
678,01/29/2025 22:27:00,0.354,21.123,16.48,-5.27
679,01/29/2025 22:28:00,0.354,21.097,16.51,-5.27
680,01/29/2025 22:29:00,0.354,21.082,16.48,-5.31
681,01/29/2025 22:30:00,0.354,21.065,16.48,-5.32
682,01/29/2025 22:31:00,0.354,21.044,16.56,-5.28
683,01/29/2025 22:32:00,0.357,21.025,16.49,-5.34
684,01/29/2025 22:33:00,0.354,21.015,16.52,-5.33
685,01/29/2025 22:34:00,0.354,20.995,16.58,-5.29
686,01/29/2025 22:35:00,0.354,20.973,16.58,-5.31
687,01/29/2025 22:36:00,0.351,20.955,16.61,-5.3
688,01/29/2025 22:37:00,0.354,20.942,16.52,-5.39
689,01/29/2025 22:38:00,0.354,20.922,16.58,-5.35
690,01/29/2025 22:39:00,0.354,20.903,16.61,-5.35
691,01/29/2025 22:40:00,0.354,20.886,16.58,-5.39
692,01/29/2025 22:41:00,0.357,20.87,16.53,-5.44
693,01/29/2025 22:42:00,0.354,20.857,16.58,-5.41
694,01/29/2025 22:43:00,0.357,20.849,16.62,-5.38
695,01/29/2025 22:44:00,0.354,20.821,16.65,-5.38
696,01/29/2025 22:45:00,0.354,20.802,16.67,-5.38
697,01/29/2025 22:46:00,0.354,20.782,16.69,-5.39
698,01/29/2025 22:47:00,0.354,20.761,16.76,-5.34
699,01/29/2025 22:48:00,0.354,20.739,16.76,-5.36
700,01/29/2025 22:49:00,0.351,20.717,16.71,-5.42
701,01/29/2025 22:50:00,0.351,20.7,16.77,-5.38
702,01/29/2025 22:51:00,0.354,20.679,16.74,-5.42
703,01/29/2025 22:52:00,0.351,20.666,16.82,-5.37
704,01/29/2025 22:53:00,0.351,20.65,16.85,-5.37
705,01/29/2025 22:54:00,0.354,20.626,16.8,-5.42
706,01/29/2025 22:55:00,0.354,20.605,16.8,-5.44
707,01/29/2025 22:56:00,0.354,20.58,16.81,-5.45
708,01/29/2025 22:57:00,0.354,20.571,16.8,-5.47
709,01/29/2025 22:58:00,0.351,20.55,16.76,-5.51
710,01/29/2025 22:59:00,0.354,20.524,16.76,-5.53
711,01/29/2025 23:00:00,0.351,20.507,16.76,-5.55
712,01/29/2025 23:01:00,0.354,20.489,16.64,-5.66
713,01/29/2025 23:02:00,0.354,20.468,16.71,-5.62
714,01/29/2025 23:03:00,0.354,20.446,16.65,-5.68
715,01/29/2025 23:04:00,0.354,20.423,16.68,-5.68
716,01/29/2025 23:05:00,0.351,20.402,16.6,-5.76
717,01/29/2025 23:06:00,0.354,20.384,16.49,-5.86
718,01/29/2025 23:07:00,0.354,20.37,16.49,-5.87
719,01/29/2025 23:08:00,0.354,20.344,16.53,-5.87
720,01/29/2025 23:09:00,0.354,20.323,16.49,-5.91
721,01/29/2025 23:10:00,0.354,20.307,16.51,-5.91
722,01/29/2025 23:11:00,0.354,20.288,16.47,-5.95
723,01/29/2025 23:12:00,0.351,20.265,16.46,-5.98
724,01/29/2025 23:13:00,0.351,20.251,16.46,-6.0
725,01/29/2025 23:14:00,0.354,20.228,16.47,-6.0
726,01/29/2025 23:15:00,0.351,20.213,16.47,-6.02
727,01/29/2025 23:16:00,0.348,20.194,16.42,-6.07
728,01/29/2025 23:17:00,0.351,20.182,16.41,-6.09
729,01/29/2025 23:18:00,0.351,20.158,16.5,-6.03
730,01/29/2025 23:19:00,0.348,20.139,16.48,-6.07
731,01/29/2025 23:20:00,0.351,20.123,16.39,-6.15
732,01/29/2025 23:21:00,0.348,20.105,16.34,-6.21
733,01/29/2025 23:22:00,0.348,20.088,16.34,-6.22
734,01/29/2025 23:23:00,0.351,20.078,16.36,-6.22
735,01/29/2025 23:24:00,0.348,20.051,16.32,-6.26
736,01/29/2025 23:25:00,0.351,20.027,16.28,-6.32
737,01/29/2025 23:26:00,0.351,20.008,16.25,-6.36
738,01/29/2025 23:27:00,0.351,19.995,16.32,-6.31
739,01/29/2025 23:28:00,0.354,19.969,16.31,-6.34
740,01/29/2025 23:29:00,0.351,19.945,16.24,-6.41
741,01/29/2025 23:30:00,0.351,19.922,16.23,-6.44
742,01/29/2025 23:31:00,0.351,19.905,16.2,-6.48
743,01/29/2025 23:32:00,0.354,19.874,16.16,-6.53
744,01/29/2025 23:33:00,0.354,19.858,16.13,-6.57
745,01/29/2025 23:34:00,0.354,19.843,16.19,-6.54
746,01/29/2025 23:35:00,0.351,19.829,16.15,-6.58
747,01/29/2025 23:36:00,0.354,19.807,16.21,-6.55
748,01/29/2025 23:37:00,0.351,19.78,16.19,-6.59
749,01/29/2025 23:38:00,0.351,19.762,16.11,-6.67
750,01/29/2025 23:39:00,0.351,19.743,16.13,-6.67
751,01/29/2025 23:40:00,0.351,19.721,16.03,-6.76
752,01/29/2025 23:41:00,0.354,19.709,16.02,-6.79
753,01/29/2025 23:42:00,0.351,19.688,15.99,-6.83
754,01/29/2025 23:43:00,0.351,19.666,15.99,-6.85
755,01/29/2025 23:44:00,0.351,19.658,15.95,-6.88
756,01/29/2025 23:45:00,0.351,19.633,16.01,-6.85
757,01/29/2025 23:46:00,0.351,19.617,15.94,-6.93
758,01/29/2025 23:47:00,0.354,19.597,15.92,-6.95
759,01/29/2025 23:48:00,0.354,19.571,15.84,-7.04
760,01/29/2025 23:49:00,0.351,19.557,15.86,-7.04
761,01/29/2025 23:50:00,0.351,19.538,15.81,-7.09
762,01/29/2025 23:51:00,0.354,19.525,15.79,-7.12
763,01/29/2025 23:52:00,0.351,19.505,15.82,-7.11
764,01/29/2025 23:53:00,0.354,19.484,15.74,-7.19
765,01/29/2025 23:54:00,0.351,19.467,15.76,-7.19
766,01/29/2025 23:55:00,0.351,19.452,15.79,-7.18
767,01/29/2025 23:56:00,0.354,19.423,15.68,-7.29
768,01/29/2025 23:57:00,0.351,19.41,15.79,-7.21
769,01/29/2025 23:58:00,0.351,19.397,15.71,-7.29
770,01/29/2025 23:59:00,0.354,19.385,15.71,-7.3
771,01/30/2025 00:00:00,0.354,19.37,15.77,-7.26
772,01/30/2025 00:01:00,0.354,19.355,15.75,-7.29
773,01/30/2025 00:02:00,0.354,19.325,15.74,-7.32
774,01/30/2025 00:03:00,0.351,19.318,15.77,-7.3
775,01/30/2025 00:04:00,0.351,19.31,15.71,-7.36
776,01/30/2025 00:05:00,0.351,19.301,15.69,-7.38
777,01/30/2025 00:06:00,0.348,19.29,15.77,-7.33
778,01/30/2025 00:07:00,0.351,19.284,15.77,-7.33
779,01/30/2025 00:08:00,0.348,19.27,15.75,-7.36
780,01/30/2025 00:09:00,0.348,19.255,15.73,-7.38
781,01/30/2025 00:10:00,0.348,19.243,15.75,-7.38
782,01/30/2025 00:11:00,0.351,19.233,15.64,-7.48
783,01/30/2025 00:12:00,0.351,19.232,15.64,-7.48
784,01/30/2025 00:13:00,0.351,19.227,15.7,-7.43
785,01/30/2025 00:14:00,0.348,19.205,15.7,-7.45
786,01/30/2025 00:15:00,0.348,19.191,15.65,-7.5
787,01/30/2025 00:16:00,0.348,19.187,15.62,-7.53
788,01/30/2025 00:17:00,0.351,19.172,15.64,-7.53
789,01/30/2025 00:18:00,0.351,19.156,15.5,-7.66
790,01/30/2025 00:19:00,0.351,19.148,15.51,-7.65
791,01/30/2025 00:20:00,0.348,19.135,15.46,-7.7
792,01/30/2025 00:21:00,0.351,19.12,15.5,-7.69
793,01/30/2025 00:22:00,0.351,19.116,15.51,-7.68
794,01/30/2025 00:23:00,0.348,19.096,15.48,-7.72
795,01/30/2025 00:24:00,0.351,19.08,15.34,-7.85
796,01/30/2025 00:25:00,0.351,19.067,15.31,-7.89
797,01/30/2025 00:26:00,0.348,19.044,15.14,-8.05
798,01/30/2025 00:27:00,0.348,19.04,15.25,-7.96
799,01/30/2025 00:28:00,0.348,19.02,15.15,-8.06
800,01/30/2025 00:29:00,0.351,19.009,15.11,-8.11
801,01/30/2025 00:30:00,0.351,18.992,15.09,-8.13
802,01/30/2025 00:31:00,0.351,18.968,14.93,-8.28
803,01/30/2025 00:32:00,0.354,18.948,14.79,-8.42
804,01/30/2025 00:33:00,0.351,18.933,14.69,-8.53
805,01/30/2025 00:34:00,0.351,18.915,14.72,-8.51
806,01/30/2025 00:35:00,0.351,18.905,14.71,-8.53
807,01/30/2025 00:36:00,0.351,18.884,14.7,-8.56
808,01/30/2025 00:37:00,0.351,18.86,14.54,-8.71
809,01/30/2025 00:38:00,0.351,18.844,14.6,-8.67
810,01/30/2025 00:39:00,0.351,18.821,14.54,-8.74
811,01/30/2025 00:40:00,0.354,18.796,14.46,-8.83
812,01/30/2025 00:41:00,0.351,18.771,14.29,-9.0
813,01/30/2025 00:42:00,0.351,18.744,14.28,-9.04
814,01/30/2025 00:43:00,0.348,18.728,14.31,-9.03
815,01/30/2025 00:44:00,0.351,18.699,14.21,-9.13
816,01/30/2025 00:45:00,0.348,18.683,14.33,-9.04
817,01/30/2025 00:46:00,0.348,18.656,14.29,-9.1
818,01/30/2025 00:47:00,0.348,18.635,14.33,-9.07
819,01/30/2025 00:48:00,0.351,18.612,14.36,-9.07
820,01/30/2025 00:49:00,0.351,18.588,14.29,-9.15
821,01/30/2025 00:50:00,0.348,18.566,14.24,-9.22
822,01/30/2025 00:51:00,0.348,18.546,14.17,-9.29
823,01/30/2025 00:52:00,0.348,18.526,14.28,-9.21
824,01/30/2025 00:53:00,0.348,18.505,14.25,-9.25
825,01/30/2025 00:54:00,0.348,18.482,14.14,-9.37
826,01/30/2025 00:55:00,0.348,18.472,14.3,-9.24
827,01/30/2025 00:56:00,0.348,18.451,14.29,-9.26
828,01/30/2025 00:57:00,0.348,18.433,14.28,-9.28
829,01/30/2025 00:58:00,0.348,18.416,14.28,-9.3
830,01/30/2025 00:59:00,0.348,18.396,14.28,-9.31
831,01/30/2025 01:00:00,0.348,18.374,14.2,-9.4
832,01/30/2025 01:01:00,0.348,18.349,14.03,-9.58
833,01/30/2025 01:02:00,0.348,18.334,14.16,-9.47
834,01/30/2025 01:03:00,0.348,18.316,14.15,-9.49
835,01/30/2025 01:04:00,0.348,18.295,14.16,-9.5
836,01/30/2025 01:05:00,0.348,18.279,14.14,-9.54
837,01/30/2025 01:06:00,0.348,18.264,14.16,-9.52
838,01/30/2025 01:07:00,0.348,18.248,14.24,-9.47
839,01/30/2025 01:08:00,0.348,18.225,14.21,-9.51
840,01/30/2025 01:09:00,0.348,18.215,14.16,-9.56
841,01/30/2025 01:10:00,0.348,18.203,14.22,-9.52
842,01/30/2025 01:11:00,0.345,18.193,14.21,-9.54
843,01/30/2025 01:12:00,0.348,18.173,14.25,-9.51
844,01/30/2025 01:13:00,0.348,18.16,14.22,-9.55
845,01/30/2025 01:14:00,0.348,18.149,14.24,-9.55
846,01/30/2025 01:15:00,0.348,18.127,14.14,-9.65
847,01/30/2025 01:16:00,0.348,18.118,14.17,-9.63
848,01/30/2025 01:17:00,0.348,18.106,14.19,-9.63
849,01/30/2025 01:18:00,0.348,18.093,14.27,-9.57
850,01/30/2025 01:19:00,0.348,18.078,14.19,-9.65
851,01/30/2025 01:20:00,0.348,18.069,14.23,-9.61
852,01/30/2025 01:21:00,0.348,18.05,14.13,-9.73
853,01/30/2025 01:22:00,0.348,18.036,14.11,-9.75
854,01/30/2025 01:23:00,0.345,18.025,14.15,-9.72
855,01/30/2025 01:24:00,0.345,18.008,14.15,-9.73
856,01/30/2025 01:25:00,0.345,18.001,14.14,-9.76
857,01/30/2025 01:26:00,0.345,17.99,14.15,-9.75
858,01/30/2025 01:27:00,0.345,17.968,14.14,-9.78
859,01/30/2025 01:28:00,0.345,17.943,13.94,-9.98
860,01/30/2025 01:29:00,0.348,17.931,14.06,-9.88
861,01/30/2025 01:30:00,0.348,17.913,14.03,-9.92
862,01/30/2025 01:31:00,0.345,17.894,13.99,-9.97
863,01/30/2025 01:32:00,0.345,17.873,14.06,-9.93
864,01/30/2025 01:33:00,0.345,17.852,13.99,-10.0
865,01/30/2025 01:34:00,0.345,17.84,14.07,-9.94
866,01/30/2025 01:35:00,0.345,17.83,14.09,-9.94
867,01/30/2025 01:36:00,0.345,17.811,14.13,-9.91
868,01/30/2025 01:37:00,0.345,17.796,14.22,-9.84
869,01/30/2025 01:38:00,0.345,17.782,14.18,-9.89
870,01/30/2025 01:39:00,0.348,17.767,14.21,-9.88
871,01/30/2025 01:40:00,0.345,17.756,14.27,-9.84
872,01/30/2025 01:41:00,0.345,17.748,14.31,-9.8
873,01/30/2025 01:42:00,0.348,17.745,14.36,-9.76
874,01/30/2025 01:43:00,0.348,17.745,14.45,-9.68
875,01/30/2025 01:44:00,0.348,17.744,14.45,-9.68
876,01/30/2025 01:45:00,0.345,17.729,14.54,-9.61
877,01/30/2025 01:46:00,0.348,17.727,14.59,-9.57
878,01/30/2025 01:47:00,0.345,17.723,14.59,-9.58
879,01/30/2025 01:48:00,0.345,17.718,14.54,-9.62
880,01/30/2025 01:49:00,0.342,17.712,14.53,-9.64
881,01/30/2025 01:50:00,0.348,17.711,14.51,-9.65
882,01/30/2025 01:51:00,0.345,17.698,14.51,-9.66
883,01/30/2025 01:52:00,0.348,17.693,14.51,-9.67
884,01/30/2025 01:53:00,0.348,17.687,14.51,-9.67
885,01/30/2025 01:54:00,0.345,17.686,14.49,-9.69
886,01/30/2025 01:55:00,0.348,17.684,14.48,-9.7
887,01/30/2025 01:56:00,0.348,17.677,14.51,-9.68
888,01/30/2025 01:57:00,0.345,17.677,14.47,-9.72
889,01/30/2025 01:58:00,0.345,17.669,14.45,-9.74
890,01/30/2025 01:59:00,0.345,17.654,14.43,-9.77
891,01/30/2025 02:00:00,0.345,17.65,14.4,-9.8
892,01/30/2025 02:01:00,0.345,17.646,14.39,-9.82
893,01/30/2025 02:02:00,0.345,17.629,14.39,-9.83
894,01/30/2025 02:03:00,0.348,17.614,14.31,-9.91
895,01/30/2025 02:04:00,0.345,17.604,14.32,-9.91
896,01/30/2025 02:05:00,0.345,17.596,14.32,-9.91
897,01/30/2025 02:06:00,0.345,17.585,14.32,-9.92
898,01/30/2025 02:07:00,0.345,17.57,14.29,-9.96
899,01/30/2025 02:08:00,0.345,17.556,14.25,-10.01
900,01/30/2025 02:09:00,0.348,17.549,14.29,-9.98
901,01/30/2025 02:10:00,0.345,17.537,14.27,-10.0
902,01/30/2025 02:11:00,0.345,17.533,14.31,-9.98
903,01/30/2025 02:12:00,0.345,17.519,14.37,-9.94
904,01/30/2025 02:13:00,0.345,17.512,14.31,-10.0
905,01/30/2025 02:14:00,0.345,17.509,14.41,-9.9
906,01/30/2025 02:15:00,0.345,17.491,14.41,-9.92
907,01/30/2025 02:16:00,0.348,17.48,14.35,-9.98
908,01/30/2025 02:17:00,0.345,17.472,14.38,-9.96
909,01/30/2025 02:18:00,0.348,17.464,14.33,-10.01
910,01/30/2025 02:19:00,0.345,17.454,14.33,-10.02
911,01/30/2025 02:20:00,0.348,17.449,14.3,-10.05
912,01/30/2025 02:21:00,0.348,17.436,14.3,-10.06
913,01/30/2025 02:22:00,0.345,17.421,14.29,-10.08
914,01/30/2025 02:23:00,0.342,17.412,14.21,-10.16
915,01/30/2025 02:24:00,0.345,17.406,14.13,-10.23
916,01/30/2025 02:25:00,0.345,17.393,14.24,-10.15
917,01/30/2025 02:26:00,0.345,17.382,14.16,-10.23
918,01/30/2025 02:27:00,0.342,17.373,14.19,-10.21
919,01/30/2025 02:28:00,0.345,17.363,14.19,-10.22
920,01/30/2025 02:29:00,0.345,17.348,14.18,-10.24
921,01/30/2025 02:30:00,0.345,17.341,14.16,-10.26
