#,Date-Time (EST/EDT),"ACCurrent , amp","Temperature , °C","RH , %","Light , lux","Dew Point , °C"
421,02/26/2025 19:32:26,97.194,29.32,17.14,0.0,1.88
422,02/26/2025 19:33:26,97.038,29.31,17.2,0.0,1.91
423,02/26/2025 19:34:26,96.48,29.327,17.16,0.0,1.9
424,02/26/2025 19:35:26,97.258,29.349,17.21,0.0,1.95
425,02/26/2025 19:36:26,96.553,29.368,17.1,0.0,1.88
426,02/26/2025 19:37:26,96.901,29.345,17.1,0.0,1.86
427,02/26/2025 19:38:26,101.488,29.374,17.25,0.0,2.0
428,02/26/2025 19:39:26,101.259,29.334,17.1,0.0,1.85
429,02/26/2025 19:40:26,96.233,29.254,17.1,0.0,1.79
430,02/26/2025 19:41:26,96.059,29.182,17.1,0.0,1.73
431,02/26/2025 19:42:26,97.084,29.171,17.11,0.0,1.73
432,02/26/2025 19:43:26,96.764,29.128,17.09,0.0,1.68
433,02/26/2025 19:44:26,92.717,29.086,17.13,0.0,1.67
434,02/26/2025 19:45:26,93.523,28.961,17.12,0.0,1.57
435,02/26/2025 19:46:26,93.165,28.914,17.24,0.0,1.63
436,02/26/2025 19:47:26,93.22,28.826,17.25,0.0,1.57
437,02/26/2025 19:48:26,98.695,28.836,17.61,0.0,1.86
438,02/26/2025 19:49:26,99.126,29.033,17.79,0.0,2.16
439,02/26/2025 19:50:26,98.375,29.221,17.53,0.0,2.11
440,02/26/2025 19:51:26,99.062,29.279,17.27,0.0,1.95
441,02/26/2025 19:52:26,93.605,29.193,17.19,0.0,1.81
442,02/26/2025 19:53:26,93.33,29.148,17.19,0.0,1.77
443,02/26/2025 19:54:26,93.816,29.1,17.14,0.0,1.7
444,02/26/2025 19:55:26,93.422,29.1,17.14,0.0,1.7
445,02/26/2025 19:56:26,96.663,29.079,17.19,0.0,1.72
446,02/26/2025 19:57:26,97.139,29.048,17.22,0.0,1.72
447,02/26/2025 19:58:26,97.469,29.047,17.2,0.0,1.7
448,02/26/2025 19:59:26,92.781,29.042,17.27,0.0,1.75
449,02/26/2025 20:00:26,92.634,28.952,17.15,0.0,1.59
450,02/26/2025 20:01:26,92.625,28.905,17.19,0.0,1.58
451,02/26/2025 20:02:26,92.049,28.894,17.2,0.0,1.58
452,02/26/2025 20:03:26,92.177,28.838,17.22,0.0,1.55
453,02/26/2025 20:04:26,92.918,28.77,17.25,0.0,1.52
454,02/26/2025 20:05:26,92.378,28.725,17.2,0.0,1.44
455,02/26/2025 20:06:26,91.893,28.672,17.23,0.0,1.42
456,02/26/2025 20:07:26,91.453,28.68,17.26,0.0,1.45
457,02/26/2025 20:08:26,91.463,28.611,17.32,0.0,1.45
458,02/26/2025 20:09:26,96.754,28.614,17.29,0.0,1.42
459,02/26/2025 20:10:26,97.377,28.68,17.6,0.0,1.72
460,02/26/2025 20:11:26,97.34,28.802,17.92,0.0,2.08
461,02/26/2025 20:12:26,97.487,28.992,17.86,0.0,2.18
462,02/26/2025 20:13:26,97.469,29.115,17.44,0.0,1.95
463,02/26/2025 20:14:26,94.273,29.1,17.2,0.0,1.74
464,02/26/2025 20:15:26,94.612,29.111,17.18,0.0,1.74
465,02/26/2025 20:16:26,94.136,29.14,17.1,0.0,1.7
466,02/26/2025 20:17:26,94.63,29.148,17.15,0.0,1.74
467,02/26/2025 20:18:26,98.595,29.16,17.2,0.0,1.79
468,02/26/2025 20:19:26,99.117,29.137,17.14,0.0,1.72
469,02/26/2025 20:20:26,96.544,29.159,17.15,0.0,1.75
470,02/26/2025 20:21:26,97.093,29.114,17.32,0.0,1.85
471,02/26/2025 20:22:26,96.782,29.084,17.09,0.0,1.64
472,02/26/2025 20:23:26,96.205,29.111,17.2,0.0,1.76
473,02/26/2025 20:24:26,96.168,29.104,17.1,0.0,1.67
474,02/26/2025 20:25:26,96.297,29.022,17.09,0.0,1.59
475,02/26/2025 20:26:26,96.516,29.014,17.15,0.0,1.64
476,02/26/2025 20:27:26,102.486,29.045,17.17,0.0,1.68
477,02/26/2025 20:28:26,102.678,29.131,17.12,0.0,1.7
478,02/26/2025 20:29:26,103.218,29.178,17.04,0.0,1.68
479,02/26/2025 20:30:26,102.742,29.198,17.03,0.0,1.68
480,02/26/2025 20:31:26,96.022,29.238,17.17,0.0,1.83
481,02/26/2025 20:32:26,96.178,29.287,17.37,0.0,2.03
482,02/26/2025 20:33:26,95.738,29.426,17.34,0.0,2.12
483,02/26/2025 20:34:26,95.784,29.496,17.05,0.0,1.94
484,02/26/2025 20:35:26,95.729,29.413,16.82,0.0,1.69
485,02/26/2025 20:36:26,95.271,29.395,16.82,0.0,1.67
486,02/26/2025 20:37:26,95.418,29.377,16.82,0.0,1.66
487,02/26/2025 20:38:26,94.786,29.307,16.84,0.0,1.61
488,02/26/2025 20:39:26,94.914,29.249,16.87,0.0,1.59
489,02/26/2025 20:40:26,91.38,29.157,16.88,0.0,1.53
490,02/26/2025 20:41:26,91.151,29.073,16.92,0.0,1.49
491,02/26/2025 20:42:26,93.751,29.029,16.9,0.0,1.44
492,02/26/2025 20:43:26,93.605,28.972,17.01,0.0,1.49
493,02/26/2025 20:44:26,93.651,28.955,16.93,0.0,1.4
494,02/26/2025 20:45:26,93.779,28.894,16.94,0.0,1.37
495,02/26/2025 20:46:26,93.816,28.863,16.94,0.0,1.34
496,02/26/2025 20:47:26,93.834,28.824,16.96,0.0,1.32
497,02/26/2025 20:48:26,94.228,28.795,17.01,0.0,1.34
498,02/26/2025 20:49:26,94.347,28.754,17.02,0.0,1.32
499,02/26/2025 20:50:26,94.52,28.707,17.1,0.0,1.35
500,02/26/2025 20:51:26,94.42,28.666,17.05,0.0,1.27
501,02/26/2025 20:52:26,105.534,28.645,17.13,0.0,1.32
502,02/26/2025 20:53:26,101.68,28.585,17.58,0.0,1.64
503,02/26/2025 20:54:26,102.303,28.686,17.47,0.0,1.62
504,02/26/2025 20:55:26,102.229,28.813,17.65,0.0,1.87
505,02/26/2025 20:56:26,101.762,28.849,17.07,0.0,1.43
506,02/26/2025 20:57:26,101.241,28.807,17.02,0.0,1.36
507,02/26/2025 20:58:26,101.222,28.776,16.97,0.0,1.29
508,02/26/2025 20:59:26,100.041,28.715,17.0,0.0,1.27
509,02/26/2025 21:00:26,100.948,28.633,17.06,0.0,1.25
510,02/26/2025 21:01:26,101.195,28.603,17.01,0.0,1.19
511,02/26/2025 21:02:26,101.506,28.574,17.03,0.0,1.18
512,02/26/2025 21:03:26,100.71,28.509,17.11,0.0,1.19
513,02/26/2025 21:04:26,90.867,28.473,17.14,0.0,1.19
514,02/26/2025 21:05:26,90.08,28.424,17.14,0.0,1.15
515,02/26/2025 21:06:26,90.584,28.388,17.17,0.0,1.14
516,02/26/2025 21:07:26,92.497,28.358,17.2,0.0,1.15
517,02/26/2025 21:08:26,92.387,28.323,17.21,0.0,1.13
518,02/26/2025 21:09:26,92.341,28.247,17.21,0.0,1.07
519,02/26/2025 21:10:26,95.885,28.233,17.24,0.0,1.08
520,02/26/2025 21:11:26,99.254,28.275,17.27,0.0,1.14
521,02/26/2025 21:12:26,77.198,27.872,17.32,0.0,0.85
522,02/26/2025 21:13:26,77.528,27.688,17.39,0.0,0.75
523,02/26/2025 21:14:26,76.53,27.588,17.36,0.0,0.65
524,02/26/2025 21:15:26,109.279,27.744,17.54,0.0,0.92
525,02/26/2025 21:16:26,93.88,27.901,17.5,0.0,1.02
526,02/26/2025 21:17:26,91.71,27.79,18.12,0.0,1.41
527,02/26/2025 21:18:26,91.875,27.831,17.96,0.0,1.32
528,02/26/2025 21:19:26,91.719,27.912,18.1,0.0,1.5
529,02/26/2025 21:20:26,91.316,27.98,17.53,0.0,1.11
530,02/26/2025 21:21:26,96.883,28.066,17.55,0.0,1.19
531,02/26/2025 21:22:26,96.736,28.117,17.58,0.0,1.26
532,02/26/2025 21:23:26,96.571,28.097,17.54,0.0,1.2
533,02/26/2025 21:24:26,96.681,28.105,17.48,0.0,1.17
534,02/26/2025 21:25:26,97.148,28.066,17.42,0.0,1.09
535,02/26/2025 21:26:26,93.989,27.969,17.45,0.0,1.03
536,02/26/2025 21:27:26,93.614,27.893,17.53,0.0,1.04
537,02/26/2025 21:28:26,93.577,27.787,17.48,0.0,0.91
538,02/26/2025 21:29:26,107.164,27.825,17.64,0.0,1.07
539,02/26/2025 21:30:26,100.398,27.955,17.53,0.0,1.08
540,02/26/2025 21:31:26,92.03,28.057,17.51,0.0,1.15
541,02/26/2025 21:32:26,91.261,27.995,17.39,0.0,1.0
542,02/26/2025 21:33:26,89.741,27.912,17.48,0.0,1.01
543,02/26/2025 21:34:26,89.357,27.851,17.4,0.0,0.9
544,02/26/2025 21:35:26,89.064,27.781,17.47,0.0,0.9
545,02/26/2025 21:36:26,89.22,27.77,17.47,0.0,0.89
546,02/26/2025 21:37:26,96.773,27.703,17.59,0.0,0.93
547,02/26/2025 21:38:26,107.411,27.807,17.54,0.0,0.97
548,02/26/2025 21:39:26,104.61,27.848,17.51,0.0,0.98
549,02/26/2025 21:40:26,105.205,27.997,17.93,0.0,1.43
550,02/26/2025 21:41:26,99.556,28.116,18.14,0.0,1.69
551,02/26/2025 21:42:26,100.133,28.205,17.63,0.0,1.36
552,02/26/2025 21:43:26,99.94,28.204,17.42,0.0,1.2
553,02/26/2025 21:44:26,100.169,28.211,17.35,0.0,1.15
554,02/26/2025 21:45:26,102.486,28.188,17.3,0.0,1.09
555,02/26/2025 21:46:26,102.477,28.188,17.22,0.0,1.03
556,02/26/2025 21:47:26,102.586,28.177,17.27,0.0,1.06
557,02/26/2025 21:48:26,97.945,28.159,17.39,0.0,1.14
558,02/26/2025 21:49:26,97.807,28.069,17.27,0.0,0.97
559,02/26/2025 21:50:26,97.853,28.006,17.56,0.0,1.15
560,02/26/2025 21:51:26,98.21,27.842,17.6,0.0,1.05
561,02/26/2025 21:52:26,98.439,27.847,17.46,0.0,0.94
562,02/26/2025 21:53:26,98.036,27.793,17.4,0.0,0.85
563,02/26/2025 21:54:26,106.596,27.848,17.46,0.0,0.94
564,02/26/2025 21:55:26,106.752,27.907,17.52,0.0,1.04
565,02/26/2025 21:56:26,98.082,27.733,17.91,0.0,1.2
566,02/26/2025 21:57:26,97.368,27.656,17.7,0.0,0.98
567,02/26/2025 21:58:26,97.377,27.633,17.34,0.0,0.68
568,02/26/2025 21:59:26,97.633,27.566,17.39,0.0,0.66
569,02/26/2025 22:00:26,97.313,27.489,17.5,0.0,0.68
570,02/26/2025 22:01:26,102.623,27.503,17.34,0.0,0.57
571,02/26/2025 22:02:26,102.998,27.52,18.62,0.0,1.57
572,02/26/2025 22:03:26,103.099,27.662,18.75,0.0,1.78
573,02/26/2025 22:04:26,98.457,27.622,18.57,0.0,1.61
574,02/26/2025 22:05:26,98.173,27.642,17.66,0.0,0.93
575,02/26/2025 22:06:26,97.908,27.682,17.4,0.0,0.76
576,02/26/2025 22:07:26,98.21,27.613,17.27,0.0,0.6
577,02/26/2025 22:08:26,97.615,27.56,17.71,0.0,0.9
578,02/26/2025 22:09:26,96.223,27.517,17.4,0.0,0.63
579,02/26/2025 22:10:26,101.25,27.522,17.58,0.0,0.77
580,02/26/2025 22:11:26,100.774,27.525,17.27,0.0,0.53
581,02/26/2025 22:12:26,100.563,27.526,17.22,0.0,0.49
582,02/26/2025 22:13:26,101.735,27.556,17.19,0.0,0.49
583,02/26/2025 22:14:26,95.729,27.513,17.15,0.0,0.43
584,02/26/2025 22:15:26,95.418,27.449,17.14,0.0,0.36
585,02/26/2025 22:16:26,107.604,27.537,17.18,0.0,0.47
586,02/26/2025 22:17:26,99.464,27.576,17.22,0.0,0.53
587,02/26/2025 22:18:26,94.795,27.449,17.23,0.0,0.44
588,02/26/2025 22:19:26,94.795,27.402,17.23,0.0,0.4
589,02/26/2025 22:20:26,95.006,27.311,17.23,0.0,0.32
590,02/26/2025 22:21:26,95.18,27.244,17.18,0.0,0.23
591,02/26/2025 22:22:26,95.253,27.216,17.24,0.0,0.26
592,02/26/2025 22:23:26,99.043,27.19,17.21,0.0,0.21
593,02/26/2025 22:24:26,99.483,27.265,17.29,0.0,0.33
594,02/26/2025 22:25:26,98.714,27.234,17.97,0.0,0.84
595,02/26/2025 22:26:26,99.373,27.331,18.31,0.0,1.18
596,02/26/2025 22:27:26,100.087,27.374,18.07,0.0,1.03
597,02/26/2025 22:28:26,100.069,27.485,17.46,0.0,0.64
598,02/26/2025 22:29:26,97.066,27.536,17.34,0.0,0.6
599,02/26/2025 22:30:26,97.487,27.485,17.31,0.0,0.53
600,02/26/2025 22:31:26,99.739,27.437,17.31,0.0,0.49
601,02/26/2025 22:32:26,112.319,27.443,17.33,0.0,0.51
602,02/26/2025 22:33:26,116.878,27.436,17.31,0.0,0.49
603,02/26/2025 22:34:26,99.602,27.505,17.37,0.0,0.6
604,02/26/2025 22:35:26,90.19,27.376,17.42,0.0,0.53
605,02/26/2025 22:36:26,89.998,27.359,17.37,0.0,0.48
606,02/26/2025 22:37:26,89.87,27.34,17.36,0.0,0.45
607,02/26/2025 22:38:26,89.448,27.3,17.39,0.0,0.44
608,02/26/2025 22:39:26,77.693,27.245,17.42,0.0,0.42
609,02/26/2025 22:40:26,78.929,27.268,17.45,0.0,0.47
610,02/26/2025 22:41:26,78.993,27.236,17.52,0.0,0.49
611,02/26/2025 22:42:26,81.941,27.245,17.48,0.0,0.47
612,02/26/2025 22:43:26,79.478,27.237,17.41,0.0,0.41
613,02/26/2025 22:44:26,79.02,27.173,17.45,0.0,0.39
614,02/26/2025 22:45:26,79.066,27.108,17.47,0.0,0.35
615,02/26/2025 22:46:26,91.884,27.193,17.46,0.0,0.41
616,02/26/2025 22:47:26,92.451,27.353,17.48,0.0,0.56
617,02/26/2025 22:48:26,81.767,27.288,18.16,0.0,1.03
618,02/26/2025 22:49:26,81.895,27.34,18.13,0.0,1.05
619,02/26/2025 22:50:26,81.575,27.439,18.06,0.0,1.08
620,02/26/2025 22:51:26,89.091,27.668,17.6,0.0,0.91
621,02/26/2025 22:52:26,83.296,27.748,17.44,0.0,0.84
622,02/26/2025 22:53:26,79.661,27.716,17.34,0.0,0.74
623,02/26/2025 22:54:26,87.745,27.64,17.35,0.0,0.69
624,02/26/2025 22:55:26,88.872,27.697,17.4,0.0,0.77
625,02/26/2025 22:56:26,90.327,27.603,17.38,0.0,0.68
626,02/26/2025 22:57:26,89.943,27.551,17.46,0.0,0.7
627,02/26/2025 22:58:26,91.71,27.469,17.44,0.0,0.62
628,02/26/2025 22:59:26,88.899,27.433,17.52,0.0,0.66
629,02/26/2025 23:00:26,95.894,27.502,17.59,0.0,0.76
630,02/26/2025 23:01:26,94.777,27.565,17.59,0.0,0.81
631,02/26/2025 23:02:26,94.85,27.554,17.65,0.0,0.86
632,02/26/2025 23:03:26,85.914,27.48,17.65,0.0,0.8
633,02/26/2025 23:04:26,91.563,27.419,17.77,0.0,0.84
634,02/26/2025 23:05:26,91.426,27.453,17.7,0.0,0.81
635,02/26/2025 23:06:26,90.199,27.573,17.72,0.0,0.92
636,02/26/2025 23:07:26,91.426,27.58,17.85,0.0,1.03
637,02/26/2025 23:08:26,86.116,27.528,17.96,0.0,1.08
638,02/26/2025 23:09:26,86.857,27.503,18.12,0.0,1.18
639,02/26/2025 23:10:26,86.409,27.517,18.24,0.0,1.28
640,02/26/2025 23:11:26,85.841,27.525,18.37,0.0,1.38
641,02/26/2025 23:12:26,82.71,27.42,18.82,0.0,1.64
642,02/26/2025 23:13:26,84.047,27.488,19.02,0.0,1.84
643,02/26/2025 23:14:26,84.312,27.539,18.81,0.0,1.72
644,02/26/2025 23:15:26,84.01,27.634,18.57,0.0,1.62
645,02/26/2025 23:16:26,84.504,27.626,18.53,0.0,1.59
646,02/26/2025 23:17:26,83.626,27.597,18.5,0.0,1.55
647,02/26/2025 23:18:26,84.422,27.623,18.6,0.0,1.64
648,02/26/2025 23:19:26,84.523,27.622,18.59,0.0,1.63
649,02/26/2025 23:20:26,84.788,27.597,18.73,0.0,1.72
650,02/26/2025 23:21:26,84.45,27.588,18.69,0.0,1.67
651,02/26/2025 23:22:26,84.523,27.622,18.76,0.0,1.76
652,02/26/2025 23:23:26,84.834,27.619,18.81,0.0,1.8
653,02/26/2025 23:24:26,84.504,27.626,18.8,0.0,1.79
654,02/26/2025 23:25:26,84.971,27.626,18.85,0.0,1.83
655,02/26/2025 23:26:26,85.154,27.645,18.8,0.0,1.8
656,02/26/2025 23:27:26,84.477,27.634,18.83,0.0,1.82
657,02/26/2025 23:28:26,84.385,27.619,18.85,0.0,1.82
658,02/26/2025 23:29:26,84.468,27.67,18.9,0.0,1.9
659,02/26/2025 23:30:26,84.504,27.724,18.9,0.0,1.95
660,02/26/2025 23:31:26,84.514,27.663,18.87,0.0,1.87
661,02/26/2025 23:32:26,84.358,27.687,18.92,0.0,1.93
662,02/26/2025 23:33:26,84.358,27.668,18.93,0.0,1.92
663,02/26/2025 23:34:26,84.157,27.69,18.88,0.0,1.91
664,02/26/2025 23:35:26,84.504,27.696,18.9,0.0,1.92
665,02/26/2025 23:36:26,84.001,27.699,18.88,0.0,1.91
666,02/26/2025 23:37:26,84.34,27.734,18.87,0.0,1.93
667,02/26/2025 23:38:26,84.34,27.777,19.16,0.0,2.18
668,02/26/2025 23:39:26,84.129,27.831,19.49,0.0,2.46
669,02/26/2025 23:40:26,84.303,27.916,19.41,0.0,2.47
670,02/26/2025 23:41:26,83.964,28.021,18.78,0.0,2.1
671,02/26/2025 23:42:26,84.019,28.044,18.75,0.0,2.09
672,02/26/2025 23:43:26,83.754,28.057,18.75,0.0,2.1
673,02/26/2025 23:44:26,83.47,28.089,18.72,0.0,2.11
674,02/26/2025 23:45:26,83.717,28.106,18.69,0.0,2.1
675,02/26/2025 23:46:26,83.818,28.106,18.67,0.0,2.09
676,02/26/2025 23:47:26,83.864,28.106,18.66,0.0,2.07
677,02/26/2025 23:48:26,84.504,28.146,18.66,0.0,2.11
678,02/26/2025 23:49:26,84.331,28.123,18.66,0.0,2.09
679,02/26/2025 23:50:26,84.276,28.165,18.63,0.0,2.1
680,02/26/2025 23:51:26,83.909,28.218,18.68,0.0,2.18
681,02/26/2025 23:52:26,84.157,28.171,18.68,0.0,2.14
682,02/26/2025 23:53:26,83.525,28.185,18.68,0.0,2.16
683,02/26/2025 23:54:26,83.745,28.191,18.66,0.0,2.15
684,02/26/2025 23:55:26,83.983,28.174,18.63,0.0,2.11
685,02/26/2025 23:56:26,84.001,28.157,18.66,0.0,2.12
686,02/26/2025 23:57:26,83.616,28.168,18.65,0.0,2.12
687,02/26/2025 23:58:26,83.342,28.153,18.65,0.0,2.11
688,02/26/2025 23:59:26,83.928,28.19,18.63,0.0,2.12
689,02/27/2025 00:00:26,83.973,28.171,18.62,0.0,2.1
690,02/27/2025 00:01:26,83.983,28.176,18.68,0.0,2.15
691,02/27/2025 00:02:26,84.459,28.171,18.63,0.0,2.11
692,02/27/2025 00:03:26,84.358,28.219,18.71,0.0,2.21
693,02/27/2025 00:04:26,84.083,28.232,19.31,0.0,2.66
694,02/27/2025 00:05:26,84.45,28.292,19.06,0.0,2.52
695,02/27/2025 00:06:26,84.898,28.43,18.69,0.0,2.36
696,02/27/2025 00:07:26,97.56,28.49,18.56,0.0,2.31
697,02/27/2025 00:08:26,94.209,28.515,18.56,0.0,2.33
698,02/27/2025 00:09:26,93.806,28.49,18.48,0.0,2.25
699,02/27/2025 00:10:26,93.907,28.509,18.51,0.0,2.3
700,02/27/2025 00:11:26,92.891,28.504,18.42,0.0,2.22
701,02/27/2025 00:12:26,93.385,28.543,18.43,0.0,2.26
702,02/27/2025 00:13:26,93.715,28.523,18.5,0.0,2.3
703,02/27/2025 00:14:26,93.559,28.524,18.42,0.0,2.23
704,02/27/2025 00:15:26,93.495,28.51,18.42,0.0,2.22
705,02/27/2025 00:16:26,93.596,28.532,18.42,0.0,2.24
706,02/27/2025 00:17:26,93.651,28.495,18.47,0.0,2.25
707,02/27/2025 00:18:26,93.339,28.501,18.47,0.0,2.26
708,02/27/2025 00:19:26,93.376,28.493,18.52,0.0,2.29
709,02/27/2025 00:20:26,93.614,28.548,18.44,0.0,2.27
710,02/27/2025 00:21:26,93.678,28.512,18.42,0.0,2.23
711,02/27/2025 00:22:26,93.843,28.49,18.45,0.0,2.23
712,02/27/2025 00:23:26,93.587,28.512,18.45,0.0,2.25
713,02/27/2025 00:24:26,93.806,28.529,18.49,0.0,2.29
714,02/27/2025 00:25:26,93.504,28.56,18.47,0.0,2.3
715,02/27/2025 00:26:26,93.541,28.562,18.37,0.0,2.23
716,02/27/2025 00:27:26,93.779,28.576,18.45,0.0,2.3
717,02/27/2025 00:28:26,93.577,28.543,18.49,0.0,2.3
718,02/27/2025 00:29:26,93.385,28.58,18.85,0.0,2.6
719,02/27/2025 00:30:26,94.035,28.616,18.73,0.0,2.55
720,02/27/2025 00:31:26,93.989,28.704,18.65,0.0,2.56
721,02/27/2025 00:32:26,93.559,28.771,18.35,0.0,2.38
722,02/27/2025 00:33:26,97.377,28.871,18.33,0.0,2.45
723,02/27/2025 00:34:26,97.615,28.969,18.32,0.0,2.52
724,02/27/2025 00:35:26,97.661,28.967,18.29,0.0,2.5
725,02/27/2025 00:36:26,97.432,28.992,18.29,0.0,2.52
726,02/27/2025 00:37:26,97.523,29.001,18.26,0.0,2.5
727,02/27/2025 00:38:26,97.816,29.003,18.22,0.0,2.48
728,02/27/2025 00:39:26,92.03,28.916,18.19,0.0,2.38
729,02/27/2025 00:40:26,92.277,28.868,18.24,0.0,2.38
730,02/27/2025 00:41:26,91.746,28.829,18.21,0.0,2.32
731,02/27/2025 00:42:26,92.543,28.84,18.19,0.0,2.32
732,02/27/2025 00:43:26,91.728,28.818,18.18,0.0,2.29
733,02/27/2025 00:44:26,92.222,28.795,18.27,0.0,2.34
734,02/27/2025 00:45:26,92.323,28.802,18.19,0.0,2.29
735,02/27/2025 00:46:26,92.195,28.757,18.27,0.0,2.31
736,02/27/2025 00:47:26,93.687,28.748,18.27,0.0,2.31
737,02/27/2025 00:48:26,94.063,28.76,18.31,0.0,2.34
738,02/27/2025 00:49:26,94.475,28.717,18.35,0.0,2.34
739,02/27/2025 00:50:26,94.429,28.739,18.34,0.0,2.35
740,02/27/2025 00:51:26,94.685,28.788,18.27,0.0,2.34
741,02/27/2025 00:52:26,94.548,28.779,18.35,0.0,2.39
742,02/27/2025 00:53:26,94.53,28.785,18.5,0.0,2.51
743,02/27/2025 00:54:26,94.557,28.812,18.53,0.0,2.56
744,02/27/2025 00:55:26,94.731,28.86,18.78,0.0,2.78
745,02/27/2025 00:56:26,94.594,28.972,18.37,0.0,2.56
746,02/27/2025 00:57:26,94.566,29.012,18.25,0.0,2.5
747,02/27/2025 00:58:26,94.612,29.048,18.2,0.0,2.49
748,02/27/2025 00:59:26,93.184,29.011,18.25,0.0,2.5
749,02/27/2025 01:00:26,93.431,29.001,18.16,0.0,2.43
750,02/27/2025 01:01:26,93.129,28.964,18.18,0.0,2.41
751,02/27/2025 01:02:26,92.79,28.964,18.2,0.0,2.42
752,02/27/2025 01:03:26,92.799,28.961,18.2,0.0,2.42
753,02/27/2025 01:04:26,92.085,28.858,18.2,0.0,2.34
754,02/27/2025 01:05:26,92.296,28.95,18.18,0.0,2.4
755,02/27/2025 01:06:26,92.103,28.927,18.23,0.0,2.42
756,02/27/2025 01:07:26,92.204,28.945,18.21,0.0,2.42
757,02/27/2025 01:08:26,78.288,28.882,18.21,0.0,2.37
758,02/27/2025 01:09:26,79.982,28.894,18.21,0.0,2.38
759,02/27/2025 01:10:26,82.023,28.858,18.33,0.0,2.44
760,02/27/2025 01:11:26,75.816,28.739,18.36,0.0,2.36
761,02/27/2025 01:12:26,76.31,28.625,18.37,0.0,2.28
762,02/27/2025 01:13:26,76.53,28.558,18.39,0.0,2.24
763,02/27/2025 01:14:26,75.816,28.521,18.39,0.0,2.21
764,02/27/2025 01:15:26,75.377,28.417,18.42,0.0,2.15
765,02/27/2025 01:16:26,74.443,28.413,18.52,0.0,2.22
766,02/27/2025 01:17:26,75.953,28.318,18.51,0.0,2.14
767,02/27/2025 01:18:26,89.531,28.645,18.53,0.0,2.42
768,02/27/2025 01:19:26,81.63,28.56,18.61,0.0,2.41
769,02/27/2025 01:20:26,81.437,28.641,18.77,0.0,2.6
770,02/27/2025 01:21:26,81.282,28.687,18.79,0.0,2.65
771,02/27/2025 01:22:26,80.787,28.773,18.68,0.0,2.63
772,02/27/2025 01:23:26,81.263,28.809,18.58,0.0,2.59
773,02/27/2025 01:24:26,81.373,28.796,18.56,0.0,2.57
774,02/27/2025 01:25:26,81.19,28.83,18.55,0.0,2.58
775,02/27/2025 01:26:26,81.099,28.746,18.56,0.0,2.53
776,02/27/2025 01:27:26,81.419,28.759,18.56,0.0,2.54
777,02/27/2025 01:28:26,84.047,28.855,18.58,0.0,2.63
778,02/27/2025 01:29:26,84.147,28.899,18.53,0.0,2.63
779,02/27/2025 01:30:26,84.047,28.922,18.61,0.0,2.71
780,02/27/2025 01:31:26,83.845,28.953,18.53,0.0,2.67
781,02/27/2025 01:32:26,81.328,28.863,18.56,0.0,2.62
782,02/27/2025 01:33:26,81.566,28.809,18.5,0.0,2.53
783,02/27/2025 01:34:26,81.172,28.793,18.52,0.0,2.53
784,02/27/2025 01:35:26,81.117,28.777,18.56,0.0,2.55
785,02/27/2025 01:36:26,80.916,28.779,18.63,0.0,2.6
786,02/27/2025 01:37:26,81.447,28.799,18.6,0.0,2.6
787,02/27/2025 01:38:26,81.401,28.774,18.52,0.0,2.51
788,02/27/2025 01:39:26,81.218,28.802,18.53,0.0,2.55
789,02/27/2025 01:40:26,81.556,28.771,18.52,0.0,2.51
790,02/27/2025 01:41:26,81.419,28.785,18.53,0.0,2.53
791,02/27/2025 01:42:26,81.428,28.776,18.56,0.0,2.55
792,02/27/2025 01:43:26,81.831,28.777,18.52,0.0,2.52
793,02/27/2025 01:44:26,81.712,28.776,18.53,0.0,2.53
794,02/27/2025 01:45:26,81.831,28.812,18.56,0.0,2.58
795,02/27/2025 01:46:26,81.529,28.886,18.56,0.0,2.64
796,02/27/2025 01:47:26,80.961,28.878,18.83,0.0,2.83
797,02/27/2025 01:48:26,80.412,28.987,18.5,0.0,2.68
798,02/27/2025 01:49:26,80.284,29.009,18.46,0.0,2.66
799,02/27/2025 01:50:26,80.266,28.984,18.44,0.0,2.63
800,02/27/2025 01:51:26,80.366,28.941,18.41,0.0,2.57
801,02/27/2025 01:52:26,80.815,28.939,18.42,0.0,2.58
802,02/27/2025 01:53:26,80.11,28.939,18.39,0.0,2.55
803,02/27/2025 01:54:26,80.073,28.913,18.36,0.0,2.51
804,02/27/2025 01:55:26,80.275,28.938,18.38,0.0,2.54
805,02/27/2025 01:56:26,79.899,28.908,18.41,0.0,2.54
806,02/27/2025 01:57:26,80.156,28.897,18.41,0.0,2.53
807,02/27/2025 01:58:26,82.472,28.992,18.41,0.0,2.61
808,02/27/2025 01:59:26,82.307,28.991,18.37,0.0,2.58
809,02/27/2025 02:00:26,82.976,29.014,18.39,0.0,2.61
810,02/27/2025 02:01:26,82.637,29.014,18.43,0.0,2.64
811,02/27/2025 02:02:26,83.067,29.022,18.41,0.0,2.63
812,02/27/2025 02:03:26,82.866,29.033,18.39,0.0,2.63
813,02/27/2025 02:04:26,82.536,29.019,18.38,0.0,2.61
814,02/27/2025 02:05:26,81.675,29.059,18.31,0.0,2.59
815,02/27/2025 02:06:26,82.051,29.031,18.36,0.0,2.6
816,02/27/2025 02:07:26,82.069,29.07,18.28,0.0,2.57
817,02/27/2025 02:08:26,82.307,29.039,18.33,0.0,2.59
818,02/27/2025 02:09:26,82.197,29.065,18.35,0.0,2.62
